loss,accuracy,val_loss,val_accuracy
0.011960308998823166,0.9959158301353455,0.00012535419955383986,1.0
0.009472456760704517,0.9978008270263672,0.033059149980545044,0.9847715497016907
0.005715599283576012,0.9978008270263672,0.0019170050509274006,1.0
0.010626574046909809,0.9965441226959229,0.0024922476150095463,1.0
0.011693830601871014,0.9949733018875122,0.0017162844305858016,1.0
0.012524240650236607,0.9965441226959229,0.0007742735906504095,1.0
0.009217807091772556,0.9959158301353455,0.0011104508303105831,1.0
0.01502953004091978,0.9962299466133118,0.001078253611922264,1.0
0.003710272256284952,0.9993716478347778,0.10292718559503555,0.9695431590080261
0.015578667633235455,0.9949733018875122,0.0033043695148080587,1.0
0.008407081477344036,0.9956016540527344,0.0002678925229702145,1.0
0.018516521900892258,0.9924599528312683,0.022538915276527405,0.989847719669342
0.010190621949732304,0.9965441226959229,0.00017130386549979448,1.0
0.010728438384830952,0.997172474861145,0.001268864027224481,1.0
0.01806965097784996,0.994030773639679,0.006555800326168537,0.9949238300323486
0.012892790138721466,0.9959158301353455,0.005254210438579321,1.0
0.01988104172050953,0.9934024214744568,0.004081296268850565,1.0
0.011381180956959724,0.9968582987785339,0.003490711795166135,1.0
0.004225291311740875,0.9990574717521667,0.0004863169160671532,1.0
0.003739300649613142,0.9993716478347778,0.0005120497080497444,1.0
0.0031565087847411633,0.9990574717521667,0.0028727853205055,1.0
0.02078094705939293,0.9934024214744568,0.0008487140294164419,1.0
0.022741196677088737,0.9930883049964905,0.0033973900135606527,1.0
0.008577408269047737,0.9965441226959229,0.045297782868146896,0.989847719669342
0.011792493984103203,0.9962299466133118,0.000776685425080359,1.0
0.014350742101669312,0.9952874779701233,0.00042173618567176163,1.0
0.013329137116670609,0.9952874779701233,0.00041962272371165454,1.0
0.005015325266867876,0.9984291791915894,0.0008130550850182772,1.0
0.0023185578174889088,0.9993716478347778,2.080458762065973e-05,1.0
0.0035839059855788946,0.9981150031089783,8.117372635751963e-05,1.0
0.008037487976253033,0.9978008270263672,0.0001003783690975979,1.0
0.0074474867433309555,0.9974866509437561,0.00035220413701608777,1.0
0.00569937564432621,0.9974866509437561,6.885488983243704e-05,1.0
0.008810100145637989,0.9968582987785339,0.044254787266254425,0.9847715497016907
0.0104621397331357,0.997172474861145,0.0070463079027831554,0.9949238300323486
0.0065628886222839355,0.9981150031089783,0.00046731921611353755,1.0
0.006629412993788719,0.9981150031089783,0.0015125232748687267,1.0
0.007129133678972721,0.9974866509437561,0.0038957453798502684,0.9949238300323486
0.01562945544719696,0.994030773639679,0.0007380523020401597,1.0
0.017647461965680122,0.99434494972229,0.0012762449914589524,1.0
0.006229686550796032,0.9974866509437561,0.008860141038894653,0.9949238300323486
0.009956806898117065,0.9965441226959229,0.00040816020919010043,1.0
0.008913373574614525,0.9981150031089783,0.0010557572823017836,1.0
0.009325536899268627,0.997172474861145,0.0002761756186373532,1.0
0.006072704214602709,0.9981150031089783,0.0001910590217448771,1.0
0.005747395567595959,0.9974866509437561,0.00037782517028972507,1.0
0.008706701919436455,0.9974866509437561,0.0001729729847284034,1.0
0.009477267041802406,0.9962299466133118,0.004470513667911291,1.0
0.0025264511350542307,0.9996858239173889,6.829477206338197e-05,1.0
0.0028103452641516924,0.9996858239173889,0.00012395317025948316,1.0
0.0064392127096652985,0.9984291791915894,6.917086284374818e-05,1.0
0.011746481992304325,0.9962299466133118,0.010212964378297329,0.9949238300323486
0.0063991365022957325,0.9978008270263672,0.00012849683116655797,1.0
0.002899786224588752,0.9990574717521667,4.984854967915453e-05,1.0
0.0012522952165454626,0.9993716478347778,4.706974868895486e-05,1.0
0.0022000165190547705,0.9987432956695557,2.552143450884614e-05,1.0
0.003784051863476634,0.9984291791915894,0.0006730981403961778,1.0
0.0015023535815998912,0.9996858239173889,1.793460796761792e-05,1.0
0.014052232727408409,0.9946591258049011,0.012632522732019424,0.989847719669342
0.011340166442096233,0.9965441226959229,0.00017896592908073217,1.0
0.010794848203659058,0.9962299466133118,0.00039733765879645944,1.0
0.005306358449161053,0.9981150031089783,0.00011316144809825346,1.0
0.007526826113462448,0.997172474861145,0.0002707002277020365,1.0
0.01857045479118824,0.994030773639679,0.3085993230342865,0.9187816977500916
0.008867843076586723,0.9965441226959229,0.007374780252575874,1.0
0.006694930139929056,0.9968582987785339,0.00016293665976263583,1.0
0.0024505339097231627,0.9990574717521667,5.296865856507793e-05,1.0
0.001969527220353484,0.9993716478347778,6.317692168522626e-05,1.0
0.0011264444328844547,1.0,0.00025294459192082286,1.0
0.004009115509688854,0.9987432956695557,0.0002906195295508951,1.0
0.0049353125505149364,0.9974866509437561,0.0014662949834018946,1.0
0.005021402612328529,0.9978008270263672,7.957639900268987e-05,1.0
0.003053002990782261,0.9993716478347778,6.04235174250789e-05,1.0
0.000914944801479578,0.9996858239173889,0.00022409349912777543,1.0
0.0037691518664360046,0.9987499713897705,0.0025144442915916443,1.0
0.0064042056910693645,0.9968582987785339,2.4146005671354942e-05,1.0
0.003030836582183838,0.9993716478347778,1.2665666872635484e-05,1.0
0.00538486847653985,0.9978008270263672,0.000885500805452466,1.0
0.005945483222603798,0.9974866509437561,0.006531111896038055,1.0
0.0068640937097370625,0.9981150031089783,0.00017961027333512902,1.0
0.001753255375660956,0.9996858239173889,0.000985745689831674,1.0
0.004532036371529102,0.9984291791915894,0.00011565628665266559,1.0
0.002579419407993555,0.9990574717521667,0.00022335014364216477,1.0
0.003456362523138523,0.9987432956695557,4.9537018639966846e-05,1.0
0.005462395492941141,0.9987432956695557,0.0013336053816601634,1.0
0.0036966651678085327,0.9987432956695557,7.96121676103212e-05,1.0
0.0033568802755326033,0.9987432956695557,7.114410254871473e-05,1.0
0.00295079592615366,0.9987432956695557,2.8709720936603844e-05,1.0
0.009269192814826965,0.9959158301353455,0.00030275079188868403,1.0
0.004048223607242107,0.9984291791915894,0.004458168055862188,1.0
0.004506545141339302,0.9984291791915894,6.888624193379655e-05,1.0
0.002075240947306156,0.9990574717521667,0.003437209641560912,1.0
0.007674656808376312,0.9974866509437561,9.063423931365833e-05,1.0
0.010685709305107594,0.9949733018875122,0.0009234817116521299,1.0
0.009405422024428844,0.9974866509437561,8.266053191618994e-05,1.0
0.0018631620332598686,0.9993716478347778,1.6734336895751767e-05,1.0
0.004334043711423874,0.9981150031089783,3.984570503234863e-05,1.0
0.009250572882592678,0.9968582987785339,0.0003768602036871016,1.0
0.017117930576205254,0.994030773639679,0.00014545478916261345,1.0
0.0054664150811731815,0.9978008270263672,0.0002511527272872627,1.0
0.002320659114047885,0.9990574717521667,0.0004094765754416585,1.0
0.004236551467329264,0.9984291791915894,5.3162642871029675e-05,1.0
0.004887074697762728,0.9981150031089783,3.3461423299741e-05,1.0
0.004759463015943766,0.9987432956695557,6.652403681073338e-05,1.0
0.007540419697761536,0.997172474861145,0.0006753983907401562,1.0
0.005171807482838631,0.9981150031089783,3.9581151213496923e-05,1.0
0.002300502033904195,0.9993716478347778,6.865421892143786e-05,1.0
0.005293560680001974,0.9981150031089783,2.3686690838076174e-05,1.0
0.005002429708838463,0.9981150031089783,0.023604709655046463,0.989847719669342
0.006895567290484905,0.9974866509437561,0.0018927183700725436,1.0
0.0056883422657847404,0.9978008270263672,0.0007127900025807321,1.0
0.007312180008739233,0.9981150031089783,2.8738088076352142e-05,1.0
0.004899445455521345,0.9981150031089783,0.017175478860735893,0.9949238300323486
0.0031797008123248816,0.9993716478347778,0.0024094737600535154,1.0
0.007271328940987587,0.9984291791915894,0.032458141446113586,0.989847719669342
0.0016865577781572938,0.9996858239173889,1.3874827345716767e-05,1.0
0.005202242638915777,0.9978008270263672,2.7555541237234138e-05,1.0
0.007413466461002827,0.9984291791915894,3.327747981529683e-05,1.0
0.0029614532832056284,0.9993716478347778,0.0019569064024835825,1.0
0.0013427650555968285,0.9996858239173889,0.00047304152394644916,1.0
0.0027750625740736723,0.9990574717521667,7.256078242789954e-05,1.0
0.0020190963987261057,0.9996858239173889,9.012399459606968e-06,1.0
0.00022106744290795177,1.0,8.115854143397883e-06,1.0
0.0016620414098724723,0.9993716478347778,0.00014870770974084735,1.0
0.001132595119997859,0.9993716478347778,4.939521659252932e-06,1.0
0.0013867494417354465,0.9990574717521667,2.9377102691796608e-05,1.0
0.001212604925967753,0.9993716478347778,1.5186114978860132e-05,1.0
0.0007579982047900558,1.0,7.920661118987482e-06,1.0
0.0015284725232049823,0.9993716478347778,0.001963590271770954,1.0
0.004203031770884991,0.9984291791915894,2.8819404178648256e-05,1.0
0.0026985255535691977,0.9990574717521667,4.3918473238591105e-05,1.0
0.0015664725797250867,0.9993716478347778,0.0008107845787890255,1.0
0.0037786278408020735,0.9984291791915894,1.0880052286665887e-05,1.0
0.005509816110134125,0.9978008270263672,0.0010515889152884483,1.0
0.0035870284773409367,0.9981150031089783,0.00014270044630393386,1.0
0.011400760151445866,0.9965441226959229,0.00031968101393431425,1.0
0.008880308829247952,0.9965441226959229,0.00012078722647856921,1.0
0.002806298900395632,0.9990574717521667,0.003440029686316848,1.0
0.003630643244832754,0.9987432956695557,0.005296926945447922,0.9949238300323486
0.0018605469958856702,0.9993716478347778,1.796164724510163e-05,1.0
0.003246587235480547,0.9987432956695557,1.4124616427579895e-05,1.0
0.00780464569106698,0.997172474861145,0.031262580305337906,0.989847719669342
0.006300805602222681,0.9978008270263672,0.00018290564185008407,1.0
0.0068298750557005405,0.997172474861145,0.0074927061796188354,0.9949238300323486
0.0051495409570634365,0.9981150031089783,7.351311069214717e-05,1.0
0.004236733075231314,0.9987432956695557,4.8929981858236715e-05,1.0
0.005566208157688379,0.9981150031089783,0.007553899195045233,1.0
0.0032268096692860126,0.9990574717521667,2.6936972062685527e-05,1.0
0.0020635505206882954,0.9990574717521667,0.00013803686306346208,1.0
0.002308509312570095,0.9993716478347778,0.00010806923091877252,1.0
0.0010821721516549587,1.0,2.385023071838077e-05,1.0
0.0016757691046223044,0.9996858239173889,0.00012715657067019492,1.0
0.0021243190858513117,0.9990574717521667,2.834277256624773e-05,1.0
0.0014946655137464404,0.9993716478347778,2.5807177735259756e-05,1.0
0.0013001029146835208,0.9996858239173889,5.131959551363252e-05,1.0
0.002083234256133437,0.9993716478347778,4.172688932158053e-06,1.0
0.005053496453911066,0.9987432956695557,0.00029116752557456493,1.0
0.005677387584000826,0.9984291791915894,0.005951198749244213,0.9949238300323486
0.0027469077613204718,0.9990574717521667,1.933225394168403e-05,1.0
0.004058420192450285,0.9996858239173889,0.00018342863768339157,1.0
0.01537326443940401,0.9959158301353455,0.001193375326693058,1.0
0.007981588132679462,0.9974866509437561,3.7096098822075874e-05,1.0
0.005867392290383577,0.9987432956695557,0.0006189195555634797,1.0
0.003329995321109891,0.9987432956695557,0.00010880907939281315,1.0
0.0065314192324876785,0.9965441226959229,4.6517096052411944e-05,1.0
0.002955898642539978,0.9984291791915894,2.7585820134845562e-05,1.0
0.0009897222043946385,1.0,5.48754796909634e-05,1.0
0.0003832993970718235,1.0,2.7208128813072108e-05,1.0
0.00017580243002157658,1.0,4.9022171879187226e-05,1.0
0.0005860837991349399,0.9996858239173889,3.4274838981218636e-05,1.0
0.007071264553815126,0.9978008270263672,9.442028385819867e-05,1.0
0.005955937318503857,0.9978008270263672,0.001362849143333733,1.0
0.00882740505039692,0.997172474861145,0.013039703480899334,0.9949238300323486
0.01001158356666565,0.9965441226959229,0.0009565817890688777,1.0
0.0011139616835862398,1.0,3.270538945798762e-05,1.0
0.0019674915820360184,0.9996858239173889,0.0005112657090649009,1.0
0.0019133298192173243,0.9993716478347778,7.781540261930786e-06,1.0
0.0014233754482120275,0.9996858239173889,4.4321088353171945e-05,1.0
0.0021531085949391127,0.9993716478347778,0.0005056061199866235,1.0
0.003995924256742001,0.9987432956695557,0.0010101215448230505,1.0
0.006923798471689224,0.9981150031089783,0.0005855038180015981,1.0
0.007102286908775568,0.997172474861145,3.8772941479692236e-05,1.0
0.0040865796618163586,0.9990574717521667,0.0008280184702016413,1.0
0.006573069840669632,0.9984291791915894,1.3340702935238369e-05,1.0
0.0019830865785479546,0.9993716478347778,6.149762157292571e-06,1.0
0.0007832768023945391,1.0,1.3195656720199622e-05,1.0
0.0013279261766001582,0.9993716478347778,3.3316848657705123e-06,1.0
0.004999767988920212,0.9978008270263672,3.173228105879389e-05,1.0
0.0027231203857809305,0.9987432956695557,0.0001302007440244779,1.0
0.0037021772004663944,0.9990574717521667,4.211380655760877e-05,1.0
0.0007929032435640693,0.9996858239173889,1.337756202701712e-05,1.0
0.0016998995561152697,0.9993716478347778,6.68065549689345e-05,1.0
0.0007310301880352199,1.0,2.6245295885019004e-05,1.0
0.00033149527735076845,1.0,9.206771937897429e-05,1.0
0.0006560417241416872,0.9996858239173889,6.128885161160724e-06,1.0
0.0006321283290162683,1.0,1.700496613921132e-05,1.0
0.0025631666649132967,0.9993716478347778,5.716763189411722e-05,1.0
0.0005839880905114114,1.0,1.3620684512716252e-05,1.0
0.0003263498074375093,1.0,2.2075850210967474e-05,1.0
0.0002592283708509058,1.0,3.442234446993098e-05,1.0
0.0004914277233183384,0.9996858239173889,6.324832793325186e-05,1.0
0.0004371915420051664,1.0,7.970851584104821e-06,1.0
0.0021412409842014313,0.9993716478347778,0.0018984933849424124,1.0
0.0007902843062765896,0.9996858239173889,2.8047639716533013e-05,1.0
0.0009718560613691807,0.9996858239173889,0.007015120703727007,0.9949238300323486
0.0006467765779234469,0.9996858239173889,1.2242526281625032e-05,1.0
0.0007387492805719376,0.9996858239173889,4.005349637736799e-06,1.0
0.0006361828418448567,1.0,2.7905905426450772e-06,1.0
0.00042571008088998497,0.9996858239173889,1.8134931451641023e-05,1.0
0.0058493055403232574,0.9990574717521667,1.669691664574202e-05,1.0
0.012640835717320442,0.997172474861145,0.008891758508980274,0.9949238300323486
0.010329998098313808,0.9962299466133118,0.0060176425613462925,1.0
0.0014711496187373996,0.9996858239173889,0.00034436595160514116,1.0
0.0024259493220597506,0.9993716478347778,0.0001462314830860123,1.0
0.0007030154811218381,1.0,1.422175864718156e-05,1.0
0.00036876092781312764,1.0,0.004589295480400324,1.0
0.00043656822526827455,1.0,7.212375294329831e-06,1.0
